Atenas 2004
ID;Name;Sex;Age;Height;Weight;Team;NOC;Season;City;Sport;Medal
129871;Mercy Wesutila;F;28.0;153.0;60.0;Kenya;KEN;Summer;Athina;Volleyball;
129886;"Jacob ""Jake"" Wetzel";M;27.0;195.0;94.0;Canada;CAN;Summer;Athina;Rowing;Silver
129912;Thomas Whalan;M;24.0;194.0;89.0;Australia;AUS;Summer;Athina;Water Polo;
129941;Kylie Narelle Wheeler;F;24.0;180.0;64.0;Australia;AUS;Summer;Athina;Athletics;
129955;"Michael J. ""Mike"" Wherley";M;32.0;200.0;97.0;United States;USA;Summer;Athina;Rowing;
129959;Mary Rebecca Whipple;F;24.0;160.0;48.0;United States;USA;Summer;Athina;Rowing;Silver
129997;Joanna Lynley White (-Wilce);F;25.0;172.0;71.0;New Zealand;NZL;Summer;Athina;Sailing;
130001;Lee White;M;46.0;185.0;93.0;Bermuda;BER;Summer;Athina;Sailing;
130005;"Matthew ""Matt"" White";M;30.0;182.0;72.0;Australia;AUS;Summer;Athina;Cycling;
130033;Stephanie White-Arnold;F;26.0;167.0;63.0;United States;USA;Summer;Athina;Archery;
130061;Simon St. Quentin Whitfield;M;29.0;177.0;70.0;Canada;CAN;Summer;Athina;Triathlon;
130110;Angela Patricia Whyte;F;24.0;170.0;62.0;Canada;CAN;Summer;Athina;Athletics;
130129;Andi Wibowo;M;16.0;170.0;64.0;Indonesia;INA;Summer;Athina;Swimming;
130173;Nova Widianto;M;26.0;179.0;73.0;Indonesia;INA;Summer;Athina;Badminton;
130174;Eny Widiowati;F;24.0;160.0;54.0;Indonesia;INA;Summer;Athina;Badminton;
130175;"Angelique ""Angie"" Widjaja";F;19.0;176.0;65.0;Indonesia;INA;Summer;Athina;Tennis;
130200;Mariusz Krzysztof Wieczorek;M;28.0;187.0;81.0;Poland;POL;Summer;Athina;Canoeing;
130240;Kim Wielens (-Crocker);F;26.0;177.0;69.0;New Zealand;NZL;Summer;Athina;Basketball;
130285;Tim Wiesktter;M;25.0;191.0;89.0;Germany;GER;Summer;Athina;Canoeing;Gold
130311;Bradley Marc Wiggins;M;24.0;190.0;82.0;Great Britain;GBR;Summer;Athina;Cycling;Gold
130311;Bradley Marc Wiggins;M;24.0;190.0;82.0;Great Britain;GBR;Summer;Athina;Cycling;Silver
130311;Bradley Marc Wiggins;M;24.0;190.0;82.0;Great Britain;GBR;Summer;Athina;Cycling;Bronze
130321;Ben Wigmore;M;22.0;184.0;85.0;Australia;AUS;Summer;Athina;Baseball;Silver
130322;Maurice Andre Wignall;M;28.0;186.0;75.0;Jamaica;JAM;Summer;Athina;Athletics;
130323;"Wolfgang Nathaniel ""Wolf"" Wigo";M;31.0;187.0;86.0;United States;USA;Summer;Athina;Water Polo;
130327;Verina Rosiland Wihongi;F;26.0;168.0;64.0;New Zealand;NZL;Summer;Athina;Taekwondo;
130343;Manjula Kumara Pathiranage Wijesekera;M;20.0;182.0;68.0;Sri Lanka;SRI;Summer;Athina;Athletics;
130380;Lukas Wilaschek;M;23.0;183.0;75.0;Germany;GER;Summer;Athina;Boxing;
130384;Justin Wilcock;M;25.0;182.0;77.0;United States;USA;Summer;Athina;Diving;
130407;Aschwin Wildeboer Faber;M;18.0;185.0;79.0;Spain;ESP;Summer;Athina;Swimming;
130408;Olaf Wildeboer Faber;M;21.0;181.0;74.0;Spain;ESP;Summer;Athina;Swimming;
130414;Rachel Wilding;F;28.0;175.0;78.0;Great Britain;GBR;Summer;Athina;Judo;
130432;Toni Paul Wilhelm;M;21.0;182.0;76.0;Germany;GER;Summer;Athina;Sailing;
130440;Tinne Eva Caroline Wilhelmsson-Silfvn;F;37.0;167.0;60.0;Sweden;SWE;Summer;Athina;Equestrianism;
130467;Brooke Wilkins;F;30.0;175.0;72.0;Australia;AUS;Summer;Athina;Softball;Silver
130472;Brett Wilkinson;M;28.0;182.0;81.0;United States;USA;Summer;Athina;Rowing;
130484;Laura Ann Wilkinson (-Hulseman);F;26.0;168.0;57.0;United States;USA;Summer;Athina;Diving;
130493;Luke Wilkshire;M;22.0;176.0;74.0;Australia;AUS;Summer;Athina;Football;
130499;Julia Willand;F;32.0;178.0;69.0;South Africa;RSA;Summer;Athina;Beach Volleyball;
130547;Andrae Williams;M;21.0;185.0;84.0;Bahamas;BAH;Summer;Athina;Athletics;
130548;Angela Tramaine Williams;F;24.0;155.0;55.0;United States;USA;Summer;Athina;Athletics;
130553;Guillermo Barney Williams;M;27.0;193.0;91.0;Canada;CAN;Summer;Athina;Rowing;Silver
130565;"Christopher A. ""Chris"" Williams";M;32.0;178.0;68.0;Jamaica;JAM;Summer;Athina;Athletics;
130592;Eric Williams;M;26.0;179.0;78.0;Nigeria;NGR;Summer;Athina;Swimming;
130599;Glenn David Williams;M;27.0;188.0;90.0;Australia;AUS;Summer;Athina;Baseball;Silver
130610;"Jeffrey Francis ""Jeff"" Williams";M;32.0;183.0;84.0;Australia;AUS;Summer;Athina;Baseball;Silver
130615;Joe Williams;M;29.0;172.0;74.0;United States;USA;Summer;Athina;Wrestling;
130617;John Williams;M;39.0;177.0;68.0;United States;USA;Summer;Athina;Equestrianism;
130617;John Williams;M;39.0;177.0;68.0;United States;USA;Summer;Athina;Equestrianism;Bronze
130626;Lauryn Chenet Williams;F;20.0;160.0;67.0;United States;USA;Summer;Athina;Athletics;Silver
130626;Lauryn Chenet Williams;F;20.0;160.0;67.0;United States;USA;Summer;Athina;Athletics;
130637;Malique Williams;M;15.0;155.0;49.0;Antigua and Barbuda;ANT;Summer;Athina;Swimming;
130639;Mark Williams;M;25.0;199.0;89.0;Australia;AUS;Summer;Athina;Beach Volleyball;
130670;Shaun Phillip Williams;M;27.0;168.0;60.0;South Africa;RSA;Summer;Athina;Wrestling;
130681;"Stephen David ""Steve"" Williams";M;28.0;189.0;98.0;Great Britain;GBR;Summer;Athina;Rowing;Gold
130683;Susan Rene Williams (Bartholomew-);F;35.0;165.0;58.0;United States;USA;Summer;Athina;Triathlon;Bronze
130696;Venus Ebony Starr Williams;F;24.0;185.0;75.0;United States;USA;Summer;Athina;Tennis;
130704;Bernard Rollen Williams, III;M;26.0;183.0;81.0;United States;USA;Summer;Athina;Athletics;Silver
130706;Tonique Williams-Darling;F;28.0;168.0;59.0;Bahamas;BAH;Summer;Athina;Athletics;Gold
130707;Novlene Hilaire Williams-Mills;F;22.0;168.0;57.0;Jamaica;JAM;Summer;Athina;Athletics;
130707;Novlene Hilaire Williams-Mills;F;22.0;168.0;57.0;Jamaica;JAM;Summer;Athina;Athletics;Bronze
130708;Taraje Williams-Murray;M;19.0;170.0;66.0;United States;USA;Summer;Athina;Judo;
130711;Alison Jane Williamson (-Conaghan);F;32.0;170.0;73.0;Great Britain;GBR;Summer;Athina;Archery;Bronze
130711;Alison Jane Williamson (-Conaghan);F;32.0;170.0;73.0;Great Britain;GBR;Summer;Athina;Archery;
130714;Darold Andre Williamson;M;21.0;187.0;77.0;United States;USA;Summer;Athina;Athletics;Gold
130719;Michael Williamson;M;23.0;187.0;78.0;Ireland;IRL;Summer;Athina;Swimming;
130725;Kelly Jeromy Willie;M;21.0;177.0;72.0;United States;USA;Summer;Athina;Athletics;Gold
130734;"Nicholas Ian ""Nick"" Willis";M;21.0;183.0;68.0;New Zealand;NZL;Summer;Athina;Athletics;
130735;Nicola Willis;F;19.0;152.0;50.0;Great Britain;GBR;Summer;Athina;Gymnastics;
130738;Benita Jaye Willis-Johnson;F;25.0;166.0;50.0;Australia;AUS;Summer;Athina;Athletics;
130745;Andr Willms;M;31.0;201.0;101.0;Germany;GER;Summer;Athina;Rowing;
130756;Andrew Willows;M;23.0;188.0;88.0;Canada;CAN;Summer;Athina;Canoeing;
130767;Nathan James Wilmot;M;24.0;183.0;64.0;Australia;AUS;Summer;Athina;Sailing;
130795;Blaine Carew Wilson;M;30.0;163.0;62.0;United States;USA;Summer;Athina;Gymnastics;
130795;Blaine Carew Wilson;M;30.0;163.0;62.0;United States;USA;Summer;Athina;Gymnastics;Silver
130798;Bryan Kenneth Wilson;M;41.0;183.0;100.0;Australia;AUS;Summer;Athina;Shooting;
130822;Ellen Bernice Wilson;F;28.0;157.0;57.0;United States;USA;Summer;Athina;Judo;
130825;Hannah Jane Arnett Wilson;F;15.0;174.0;65.0;Hong Kong;HKG;Summer;Athina;Swimming;
130841;"Jennifer ""Jenny"" Wilson";F;25.0;167.0;62.0;South Africa;RSA;Summer;Athina;Hockey;
130850;Julia Wilson;F;25.0;185.0;74.0;Australia;AUS;Summer;Athina;Rowing;
130853;"Kelly-Anne ""Kelly"" Wilson";F;29.0;168.0;64.0;South Africa;RSA;Summer;Athina;Fencing;
130905;Whayne Wilson Harris;M;28.0;178.0;75.0;Costa Rica;CRC;Summer;Athina;Football;
130911;Kate Nicole Wilson-Smith;F;25.0;175.0;62.0;Australia;AUS;Summer;Athina;Badminton;
130927;Petra Wimbersky;F;21.0;165.0;64.0;Germany;GER;Summer;Athina;Football;Bronze
130946;Sarah Catherine Winckless;F;30.0;190.0;84.0;Great Britain;GBR;Summer;Athina;Rowing;Bronze
130986;"Paul Ramiha ""Paora"" Winitana";M;27.0;196.0;101.0;New Zealand;NZL;Summer;Athina;Basketball;
131012;Julian John Winn;M;31.0;180.0;70.0;Great Britain;GBR;Summer;Athina;Cycling;
131039;Jodi Winter;F;28.0;184.0;76.0;Australia;AUS;Summer;Athina;Rowing;
131046;"Michael ""Mike"" Winter";M;29.0;171.0;63.0;Canada;CAN;Summer;Athina;Equestrianism;
131049;Nils Winter;M;27.0;187.0;84.0;Germany;GER;Summer;Athina;Athletics;
131078;Arlee Wiratthaworn;F;24.0;149.0;48.0;Thailand;THA;Summer;Athina;Weightlifting;Bronze
131122;Joanna Winiewska;F;32.0;178.0;88.0;Poland;POL;Summer;Athina;Athletics;
131131;Johan Lukas Wissman;M;21.0;167.0;75.0;Sweden;SWE;Summer;Athina;Athletics;
131165;Solange Maril Witteveen;F;28.0;171.0;59.0;Argentina;ARG;Summer;Athina;Athletics;
131167;Matthias Witthaus;M;21.0;172.0;70.0;Germany;GER;Summer;Athina;Hockey;Bronze
131180;Estie Wittstock;F;23.0;172.0;61.0;South Africa;RSA;Summer;Athina;Athletics;
131187;Krzysztof Wikomirski;M;23.0;172.0;73.0;Poland;POL;Summer;Athina;Judo;
131199;Maja Martyna Woszczowska;F;20.0;170.0;54.0;Poland;POL;Summer;Athina;Cycling;
131203;Tereje Wodajo;M;22.0;157.0;53.0;Ethiopia;ETH;Summer;Athina;Athletics;
131224;Eric Wohlberg;M;39.0;170.0;63.0;Canada;CAN;Summer;Athina;Cycling;
131243;Adam Wojciechowski;M;24.0;188.0;85.0;Poland;POL;Summer;Athina;Rowing;
131248;Alexandra Wjcik;F;19.0;169.0;47.0;Poland;POL;Summer;Athina;Rhythmic Gymnastics;
131345;Ren Wolff;M;26.0;179.0;75.0;Germany;GER;Summer;Athina;Cycling;Bronze
131345;Ren Wolff;M;26.0;179.0;75.0;Germany;GER;Summer;Athina;Cycling;
131345;Ren Wolff;M;26.0;179.0;75.0;Germany;GER;Summer;Athina;Cycling;Gold
131355;Jochen Wolfram;M;37.0;187.0;108.0;Germany;GER;Summer;Athina;Sailing;
131357;Mike Wolfs;M;33.0;183.0;100.0;Canada;CAN;Summer;Athina;Sailing;Silver
131362;Rubn Oscar Wolkowyski;M;30.0;208.0;120.0;Argentina;ARG;Summer;Athina;Basketball;Gold
131364;Gerg Wller;M;21.0;168.0;68.0;Hungary;HUN;Summer;Athina;Wrestling;
131378;Tim Wollthan;M;24.0;193.0;97.0;Germany;GER;Summer;Athina;Water Polo;
131381;Ryszard Marcin Wolny;M;35.0;170.0;66.0;Poland;POL;Summer;Athina;Wrestling;
131383;Bartosz Wolski;M;24.0;177.0;80.0;United States;USA;Summer;Athina;Canoeing;
131384;Robert Wolski;M;21.0;180.0;64.0;Poland;POL;Summer;Athina;Athletics;
131409;Adam Wong;M;19.0;170.0;61.0;Canada;CAN;Summer;Athina;Gymnastics;
131416;Wong Choong Hann;M;27.0;183.0;71.0;Malaysia;MAS;Summer;Athina;Badminton;
131430;Wong Kam Po;M;31.0;173.0;65.0;Hong Kong;HKG;Summer;Athina;Cycling;
131440;Wong Pei Tty;F;22.0;162.0;60.0;Malaysia;MAS;Summer;Athina;Badminton;
131442;Robyn Marie Wong;F;33.0;154.0;53.0;New Zealand;NZL;Summer;Athina;Cycling;
131466;Dimas Wood Valdivielso;M;28.0;178.0;73.0;Spain;ESP;Summer;Athina;Sailing;
131470;Gordon Oscar Wood;M;29.0;170.0;66.0;United States;USA;Summer;Athina;Wrestling;
131489;Oenone Wood;F;23.0;158.0;55.0;Australia;AUS;Summer;Athina;Cycling;
131504;Todd Andrew Woodbridge;M;33.0;178.0;75.0;Australia;AUS;Summer;Athina;Tennis;
131540;Gavin Woods;M;26.0;199.0;95.0;Australia;AUS;Summer;Athina;Water Polo;
131557;Erin Woods-White;F;26.0;165.0;66.0;Canada;CAN;Summer;Athina;Softball;
131559;Annette Mary Woodward;F;56.0;166.0;66.0;Australia;AUS;Summer;Athina;Shooting;
131565;"Gabriel Thomas ""Gabe"" Woodward";M;25.0;187.0;83.0;United States;USA;Summer;Athina;Swimming;Bronze
131571;Stephen Brian Wooldridge;M;26.0;186.0;78.0;Australia;AUS;Summer;Athina;Cycling;Gold
131575;Paul Matthew Woolford;M;27.0;188.0;102.0;New Zealand;NZL;Summer;Athina;Hockey;
131585;Teresa Guadalupe Worbis Aguilar;F;20.0;163.0;58.0;Mexico;MEX;Summer;Athina;Football;
131591;Ester Workel;F;29.0;166.0;50.0;Netherlands;NED;Summer;Athina;Rowing;Bronze
131611;"Beatrix ""Trixi"" Worrack";F;22.0;159.0;50.0;Germany;GER;Summer;Athina;Cycling;
131629;Torben Wosik;M;30.0;170.0;70.0;Germany;GER;Summer;Athina;Table Tennis;
131633;ukasz Woszczyski;M;21.0;178.0;80.0;Poland;POL;Summer;Athina;Canoeing;
131681;Adam Perry Wright;M;27.0;191.0;89.0;United States;USA;Summer;Athina;Water Polo;
131706;"Joanne ""Jo"" Wright (-Nicholas)";F;26.0;171.0;68.0;Great Britain;GBR;Summer;Athina;Badminton;
131728;Victoria Wright;F;30.0;168.0;56.0;France;FRA;Summer;Athina;Badminton;
131745;Agata Ewa Wrbel;F;22.0;173.0;122.0;Poland;POL;Summer;Athina;Weightlifting;Bronze
131768;Wu Chia-Yen;F;24.0;169.0;64.0;Chinese Taipei;TPE;Summer;Athina;Softball;
131780;Wu Di;F;22.0;172.0;66.0;China;CHN;Summer;Athina;Softball;
131787;Wu Hanxiong;M;23.0;188.0;78.0;China;CHN;Summer;Athina;Fencing;
131787;Wu Hanxiong;M;23.0;188.0;78.0;China;CHN;Summer;Athina;Fencing;Silver
131788;Wu Hui-Ju;F;21.0;165.0;56.0;Chinese Taipei;TPE;Summer;Athina;Archery;
131788;Wu Hui-Ju;F;21.0;165.0;56.0;Chinese Taipei;TPE;Summer;Athina;Archery;Bronze
131800;Wu Liuxi;F;19.0;165.0;59.0;China;CHN;Summer;Athina;Shooting;
131802;Wu Meijin;M;24.0;157.0;58.0;China;CHN;Summer;Athina;Weightlifting;Silver
131805;Wu Minxia;F;18.0;167.0;52.0;China;CHN;Summer;Athina;Diving;Silver
131805;Wu Minxia;F;18.0;167.0;52.0;China;CHN;Summer;Athina;Diving;Gold
131807;Wu Nien-Pin;M;21.0;178.0;64.0;Chinese Taipei;TPE;Summer;Athina;Swimming;
131808;"Xue ""Nieves"" Wu";F;24.0;152.0;52.0;Dominican Republic;DOM;Summer;Athina;Table Tennis;
131809;Wu Peng;M;17.0;185.0;76.0;China;CHN;Summer;Athina;Swimming;
131816;Wu Seon-Hui;F;26.0;171.0;58.0;South Korea;KOR;Summer;Athina;Handball;Silver
131821;Wu Tao;M;20.0;190.0;105.0;China;CHN;Summer;Athina;Athletics;
131828;Wu Wen-Chien;M;27.0;170.0;58.0;Chinese Taipei;TPE;Summer;Athina;Athletics;
131835;Wu Yanan;F;22.0;170.0;64.0;China;CHN;Summer;Athina;Handball;
131842;Wu You;F;20.0;182.0;78.0;China;CHN;Summer;Athina;Rowing;
131850;Adeline Wuillme;F;28.0;171.0;62.0;France;FRA;Summer;Athina;Fencing;
131862;"Victor Steven ""Vic"" Wunderle";M;28.0;185.0;74.0;United States;USA;Summer;Athina;Archery;
131869;Pia Wunderlich;F;29.0;173.0;66.0;Germany;GER;Summer;Athina;Football;Bronze
131877;Cameron Wurf;M;21.0;182.0;70.0;Australia;AUS;Summer;Athina;Rowing;
131912;Jonathan Craig Wyatt;M;31.0;175.0;63.0;New Zealand;NZL;Summer;Athina;Athletics;
131920;Kerry Anne Wyborn (-Newsome);F;26.0;168.0;63.0;Australia;AUS;Summer;Athina;Softball;Silver
131935;Peter Wylde;M;39.0;182.0;74.0;United States;USA;Summer;Athina;Equestrianism;
131935;Peter Wylde;M;39.0;182.0;74.0;United States;USA;Summer;Athina;Equestrianism;Gold
131936;Tomasz Wylenzek;M;21.0;183.0;92.0;Germany;GER;Summer;Athina;Canoeing;
131936;Tomasz Wylenzek;M;21.0;183.0;92.0;Germany;GER;Summer;Athina;Canoeing;Gold
131945;Milton Ariel Wynants Vzquez;M;32.0;169.0;69.0;Uruguay;URU;Summer;Athina;Cycling;
131948;Ian Wynne;M;30.0;184.0;81.0;Great Britain;GBR;Summer;Athina;Canoeing;Bronze
131948;Ian Wynne;M;30.0;184.0;81.0;Great Britain;GBR;Summer;Athina;Canoeing;
131959;Magorzata Wysocka;F;25.0;164.0;54.0;Poland;POL;Summer;Athina;Cycling;
131960;Adam Wysocki;M;29.0;186.0;88.0;Poland;POL;Summer;Athina;Canoeing;
131974;William Xalco;M;20.0;167.0;60.0;India;IND;Summer;Athina;Hockey;
131980;Niki Xanthou;F;30.0;174.0;54.0;Greece;GRE;Summer;Athina;Athletics;
131989;Ruslan Sabir Xeyirov;M;28.0;175.0;69.0;Azerbaijan;AZE;Summer;Athina;Boxing;
132001;Xian Dongmei;F;28.0;158.0;52.0;China;CHN;Summer;Athina;Judo;Gold
132011;Xiao Qin;M;19.0;163.0;52.0;China;CHN;Summer;Athina;Gymnastics;
132015;Xiao Zhen;F;27.0;163.0;54.0;China;CHN;Summer;Athina;Football;
132017;Xie Jianhua;M;30.0;172.0;76.0;China;CHN;Summer;Athina;Judo;
132025;Xie Yongjun;M;24.0;185.0;80.0;China;CHN;Summer;Athina;Fencing;
132032;Xin Tong;M;17.0;183.0;67.0;China;CHN;Summer;Athina;Swimming;
132038;Xing Aowei;M;22.0;171.0;64.0;China;CHN;Summer;Athina;Gymnastics;
132039;Xing Huina;F;20.0;168.0;48.0;China;CHN;Summer;Athina;Athletics;
132039;Xing Huina;F;20.0;168.0;48.0;China;CHN;Summer;Athina;Athletics;Gold
132040;Xing Lin;F;25.0;172.0;56.0;China;CHN;Summer;Athina;Triathlon;
132055;Xu Dan;M;35.0;180.0;80.0;China;CHN;Summer;Athina;Shooting;
132058;Xu Dongxiang;F;21.0;174.0;60.0;China;CHN;Summer;Athina;Rowing;
132063;Huaiwen Xu;F;29.0;160.0;59.0;Germany;GER;Summer;Athina;Badminton;
132074;Xu Linbei;F;20.0;170.0;63.0;China;CHN;Summer;Athina;Canoeing;
132096;Xu Yanwei;F;20.0;173.0;70.0;China;CHN;Summer;Athina;Swimming;
132096;Xu Yanwei;F;20.0;173.0;70.0;China;CHN;Summer;Athina;Swimming;Silver
132115;Xue Haifeng;M;24.0;181.0;88.0;China;CHN;Summer;Athina;Archery;
132117;Xue Juan;F;18.0;176.0;84.0;China;CHN;Summer;Athina;Athletics;
132124;"Nikolaos ""Nikos"" Xylouris";M;22.0;188.0;78.0;Greece;GRE;Summer;Athina;Swimming;
132125;Robina Muqim Yaar;F;18.0;180.0;56.0;Afghanistan;AFG;Summer;Athina;Athletics;
132126;Diogo de Oliveira Yabe;M;24.0;186.0;80.0;Brazil;BRA;Summer;Athina;Swimming;
132128;Natsumi Yabuuchi;F;27.0;175.0;65.0;Japan;JPN;Summer;Athina;Basketball;
132165;Noureddine Al-Yagoubi;M;30.0;170.0;73.0;Algeria;ALG;Summer;Athina;Judo;
132168;Brigitte Yage Enrique;F;23.0;162.0;49.0;Spain;ESP;Summer;Athina;Taekwondo;
132172;Alaeddine Yahia;M;22.0;187.0;80.0;Tunisia;TUN;Summer;Athina;Football;
132182;Insaf Al-Yahyaoui;F;23.0;175.0;98.0;Tunisia;TUN;Summer;Athina;Judo;
132192;Aleksey Andreyevich Yakimenko;M;20.0;184.0;80.0;Russia;RUS;Summer;Athina;Fencing;Bronze
132209;Sergey Anatolyevich Yakovlev;M;28.0;175.0;70.0;Kazakhstan;KAZ;Summer;Athina;Cycling;
132210;Vasyl Leninitovych Yakovlev;M;32.0;179.0;66.0;Ukraine;UKR;Summer;Athina;Cycling;
132229;Marina Aleksandrovna Yakusheva;F;30.0;170.0;55.0;Russia;RUS;Summer;Athina;Badminton;
132235;Atagn Yalnkaya;M;17.0;165.0;48.0;Turkey;TUR;Summer;Athina;Boxing;Silver
132246;Eri Yamada;F;20.0;165.0;58.0;Japan;JPN;Summer;Athina;Softball;Bronze
132250;Hidetaka Yamada;M;28.0;177.0;65.0;Japan;JPN;Summer;Athina;Badminton;
132258;Masaharu Yamada;M;24.0;155.0;56.0;Japan;JPN;Summer;Athina;Weightlifting;
132263;Sachiko Yamada;F;21.0;176.0;61.0;Japan;JPN;Summer;Athina;Swimming;
132264;Seiko Yamada;F;26.0;168.0;55.0;Japan;JPN;Summer;Athina;Badminton;
132278;Yasuyo Yamagishi;F;24.0;163.0;62.0;Japan;JPN;Summer;Athina;Football;
132279;Nozomi Yamago;F;29.0;164.0;60.0;Japan;JPN;Summer;Athina;Football;
132293;Yuki Yamaguchi;M;20.0;174.0;63.0;Japan;JPN;Summer;Athina;Athletics;
132294;Noriko Yamaji;F;33.0;171.0;73.0;Japan;JPN;Summer;Athina;Softball;Bronze
132300;Emi Yamamoto;F;22.0;158.0;53.0;Japan;JPN;Summer;Athina;Football;
132302;Hiroshi Yamamoto;M;41.0;170.0;71.0;Japan;JPN;Summer;Athina;Archery;Silver
132302;Hiroshi Yamamoto;M;41.0;170.0;71.0;Japan;JPN;Summer;Athina;Archery;
132324;Shizuka Yamamoto;F;28.0;165.0;58.0;Japan;JPN;Summer;Athina;Badminton;
132328;Takashi Yamamoto;M;26.0;178.0;72.0;Japan;JPN;Summer;Athina;Swimming;
132328;Takashi Yamamoto;M;26.0;178.0;72.0;Japan;JPN;Summer;Athina;Swimming;Silver
132328;Takashi Yamamoto;M;26.0;178.0;72.0;Japan;JPN;Summer;Athina;Swimming;Bronze
132333;Yukari Yamamoto;F;23.0;160.0;53.0;Japan;JPN;Summer;Athina;Hockey;
132397;Yuki Yamazaki;M;20.0;178.0;62.0;Japan;JPN;Summer;Athina;Athletics;
132400;Madeleine Yamechi Sielanou;F;22.0;162.0;69.0;Cameroon;CMR;Summer;Athina;Weightlifting;
132420;Yan Xiaoxia;F;19.0;180.0;85.0;China;CHN;Summer;Athina;Rowing;
132422;Yan Zi;F;19.0;171.0;55.0;China;CHN;Summer;Athina;Tennis;
132424;Pierre Celestin Yana;M;26.0;184.0;81.0;Cameroon;CMR;Summer;Athina;Boxing;
132427;Masaru Yanagida;M;34.0;172.0;67.0;Japan;JPN;Summer;Athina;Shooting;
132434;Miyuki Yanagita;F;23.0;158.0;54.0;Japan;JPN;Summer;Athina;Football;
132437;Ivo Dimitrov Yanakiev;M;28.0;193.0;100.0;Bulgaria;BUL;Summer;Athina;Rowing;Bronze
132448;"Tsvetelina ""Lina"" Yanchulova";F;29.0;180.0;65.0;Bulgaria;BUL;Summer;Athina;Beach Volleyball;
132449;Petya Yanchulova;F;26.0;178.0;65.0;Bulgaria;BUL;Summer;Athina;Beach Volleyball;
132454;Filip Yanev;M;22.0;169.0;62.0;Bulgaria;BUL;Summer;Athina;Gymnastics;
132464;Magali Yaez Canchola;F;23.0;169.0;53.0;Mexico;MEX;Summer;Athina;Athletics;
132471;Yang Chien-Fu;M;25.0;176.0;75.0;Chinese Taipei;TPE;Summer;Athina;Baseball;
132472;Yang Chin-Yi;M;23.0;155.0;56.0;Chinese Taipei;TPE;Summer;Athina;Weightlifting;
132475;Yang Chun-Kuei;F;16.0;163.0;59.0;Chinese Taipei;TPE;Summer;Athina;Swimming;
132479;Yang Cuiping;F;22.0;180.0;75.0;China;CHN;Summer;Athina;Rowing;
132495;Yang Hao;F;24.0;183.0;75.0;China;CHN;Summer;Athina;Volleyball;Gold
132501;Yang Hui-Cheon;M;21.0;173.0;79.0;South Korea;KOR;Summer;Athina;Cycling;
132502;Yang Hui-Chun;F;34.0;160.0;60.0;Chinese Taipei;TPE;Summer;Athina;Softball;
132510;Yang Jian;M;22.0;184.0;72.0;China;CHN;Summer;Athina;Rowing;
132514;Yang Jinghui;M;21.0;162.0;52.0;China;CHN;Summer;Athina;Diving;Gold
132525;Min Yang;M;41.0;166.0;65.0;Italy;ITA;Summer;Athina;Table Tennis;
132529;Pedro Alejandro Yang Ruiz;M;27.0;183.0;79.0;Guatemala;GUA;Summer;Athina;Badminton;
132534;Yang Sheng-Hsiung;M;21.0;158.0;62.0;Chinese Taipei;TPE;Summer;Athina;Weightlifting;
132544;Yang Tae-Yeong;M;24.0;167.0;63.0;South Korea;KOR;Summer;Athina;Gymnastics;Bronze
132544;Yang Tae-Yeong;M;24.0;167.0;63.0;South Korea;KOR;Summer;Athina;Gymnastics;
132546;Yang Wei;F;25.0;172.0;63.0;China;CHN;Summer;Athina;Badminton;Gold
132547;Yang Wei;M;24.0;160.0;54.0;China;CHN;Summer;Athina;Gymnastics;
132549;Yang Wenjun;M;20.0;178.0;78.0;China;CHN;Summer;Athina;Canoeing;Gold
132549;Yang Wenjun;M;20.0;178.0;78.0;China;CHN;Summer;Athina;Canoeing;
132565;Yang Yaozu;M;23.0;187.0;74.0;China;CHN;Summer;Athina;Athletics;
132573;Yang Yu;F;19.0;175.0;68.0;China;CHN;Summer;Athina;Swimming;
132573;Yang Yu;F;19.0;175.0;68.0;China;CHN;Summer;Athina;Swimming;Silver
132584;Viola Yanik;F;22.0;160.0;63.0;Canada;CAN;Summer;Athina;Wrestling;
132608;Kyoko Yano;F;20.0;165.0;60.0;Japan;JPN;Summer;Athina;Football;
132609;Ryoko Yano;F;25.0;178.0;73.0;Japan;JPN;Summer;Athina;Basketball;
132623;Jie Yao;F;27.0;179.0;66.0;Netherlands;NED;Summer;Athina;Badminton;
132627;Yao Ming;M;23.0;226.0;141.0;China;CHN;Summer;Athina;Basketball;
132631;Yao Ye;M;31.0;176.0;74.0;China;CHN;Summer;Athina;Shooting;
132659;Iryna Vladlenivna Yarotska;F;18.0;162.0;46.0;Ukraine;UKR;Summer;Athina;Gymnastics;
132664;Oksana Aleksandrovna Yarygina;F;31.0;171.0;69.0;Russia;RUS;Summer;Athina;Athletics;
132672;Naomi Yashiro;F;26.0;182.0;70.0;Japan;JPN;Summer;Athina;Basketball;
132675;Ramadan Yasser Abdel Ghaffar;M;24.0;185.0;75.0;Egypt;EGY;Summer;Athina;Boxing;
132677;Viktor Anatoliyovych Yastrebov;M;22.0;186.0;76.0;Ukraine;UKR;Summer;Athina;Athletics;
132690;Irina Vasilyevna Yatchenko;F;38.0;186.0;105.0;Belarus;BLR;Summer;Athina;Athletics;
132696;Jeremy Mark Yates;M;22.0;179.0;73.0;New Zealand;NZL;Summer;Athina;Cycling;
132705;Olena Mykolavna Yatsenko;F;26.0;168.0;65.0;Ukraine;UKR;Summer;Athina;Handball;Bronze
132715;Gkhan Yavaer;M;26.0;176.0;84.0;Turkey;TUR;Summer;Athina;Wrestling;
